"";"id";"treatment";"treat1";"treat3";"junsep07";"mayoct06";"marapr07";"fairmktvalue";"ageofhome";"acres";"pct_white";"pct_edu";"pct_pov";"pct_rent";"percapincome";"hhsize";"p1_log";"p1_trim";"p3_log";"p3_trim"
"53";3251;1;1;0;16;34;7;191090;36;0.425385;0.898832678794861;0.860913693904877;0.00279037328436971;0.0599999986588955;46567;2.5699999332428;0.128460317850113;1;NA;NA
"54";75733;1;1;0;7;28;6;160600;10;0.320136;0.76849639415741;0.802745461463928;0.0182307232171297;0.0416666679084301;28895;2.91000008583069;0.0640752390027046;1;NA;NA
"64";85130;1;1;0;21;30;9;200530;8;0.485814;1;0.762738823890686;0.0177415478974581;0;31581;2.79999995231628;0.0603482946753502;1;NA;NA
"65";36247;1;1;0;17;27;9;128220;26;0.297789;0.0793650820851326;0.558987736701965;0.0530085973441601;0.0379746817052364;18701;2.78999996185303;0.110443592071533;1;NA;NA
"80";56477;1;1;0;26;46;13;211600;18;0.764013;0.935813963413239;0.831641793251038;0.0153846153989434;0.0485714301466942;35192;3.0699999332428;0.0785887464880943;1;NA;NA
"81";100476;1;1;0;13;31;10;201220;13;0.421699;0.823938250541687;0.626250743865967;0.0323488041758537;0.114558473229408;20385;3.08999991416931;0.0678279250860214;1;NA;NA
"94";88253;1;1;0;18;28;9;282750;6;0.558758;0.961290299892426;0.817735016345978;0.0128636695444584;0.00602409616112709;32422;3.73000001907349;0.0598243698477745;1;NA;NA
"95";60717;1;1;0;31;38;16;661610;16;0.452853;0.886010348796844;0.894164562225342;0.0329698212444782;0;49579;3.50999999046326;0.0977488681674004;1;NA;NA
"110";18528;1;1;0;38;101;11;674210;23;1.25424;0.938123762607574;0.885228455066681;0.0357274413108826;0.0236686393618584;54061;2.96000003814697;0.101937115192413;1;NA;NA
"116";72076;1;1;0;20;40;10;429630;10;0.2823;0.832740187644958;0.780821919441223;0.0561381876468658;0.0495049506425858;37452;2.77999997138977;0.0706847906112671;1;NA;NA
"120";17962;1;1;0;10;38;7;244550;27;0.683707;0.693693697452545;0.76514744758606;0.0854609906673431;0.0500000007450581;30785;2.77999997138977;0.121163949370384;1;NA;NA
"124";102607;1;1;0;98;182;35;531780;1;1.8231;1;0.762738823890686;0.0177415478974581;0;31581;3.5;0.0491122677922249;1;NA;NA
"136";33843;1;1;0;25;37;14;140350;23;0.445403;0.855524063110352;0.626250743865967;0.0323488041758537;0.0438596494495869;20385;3.09999990463257;0.102990694344044;1;NA;NA
"165";25875;1;1;0;17;26;10;155170;35;0.696794;0.288043469190598;0.514458656311035;0.108801417052746;0.0750000029802322;20613;3.0699999332428;0.142411425709724;1;NA;NA
"171";83494;1;1;0;36;45;16;314200;8;0.660617;0.905564904212952;0.762738823890686;0.0177415478974581;0;31581;3.58999991416931;0.064125768840313;1;NA;NA
"178";90697;1;1;0;26;34;9;158910;5;0.211946;0.243401765823364;0.649999976158142;0.0792433544993401;0.572519063949585;20339;2.59999990463257;0.0264499597251415;0;NA;NA
"182";10351;1;1;0;49;63;16;198640;23;0.338305;0.924242436885834;0.715736031532288;0;0;26467;2.75;0.108214244246483;1;NA;NA
"186";89736;1;1;0;28;53;13;218680;7;0.223448;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0630563274025917;1;NA;NA
"187";16536;1;1;0;27;53;6;302200;24;0.447457;0.851495027542114;0.878430426120758;0.0560905560851097;0.325291842222214;46796;2.33999991416931;0.0664699822664261;1;NA;NA
"190";61313;1;1;0;9;55;6;204020;16;0.727289;0.974358975887299;0.787392735481262;0.0413326658308506;0;30921;3.25;0.0824245363473892;1;NA;NA
"191";36803;1;1;0;5;32;10;124070;26;0.38188;0.521551728248596;0.575485825538635;0.0575968213379383;0.11842105537653;21525;3.04999995231628;0.098229393362999;1;NA;NA
"194";87235;1;1;0;22;30;13;208000;7;0.201459;0.707650244235992;0.802745461463928;0.0182307232171297;0.00784313771873713;28895;2.86999988555908;0.0632232576608658;1;NA;NA
"195";31761;1;1;0;40;33;21;189780;48;2.31612;0.941368103027344;0.810745775699615;0.00770416017621756;0.0660377368330956;33812;2.90000009536743;0.182827308773994;1;NA;NA
"199";99642;1;1;0;23;48;11;105110;43;0.263891;0.840490818023682;0.624137938022614;0.0562833584845066;0.28571429848671;22867;3.32999992370605;0.147893667221069;1;NA;NA
"204";22360;1;1;0;19;31;8;170620;25;0.466401;0.902985095977783;0.649502635002136;0.069595642387867;0;22388;2.78999996185303;0.122639581561089;1;NA;NA
"206";14562;1;1;0;28;35;9;124410;25;0.470472;0.882716059684753;0.793103456497192;0.0202883072197437;0.0598290599882603;31328;2.76999998092651;0.100283399224281;1;NA;NA
"211";670;1;1;0;62;88;17;187220;33;0.465679;0.880701780319214;0.698770463466644;0.0033266800455749;0.0849056616425514;32324;2.69000005722046;0.121240310370922;1;NA;NA
"213";26648;1;1;0;13;30;6;145870;22;0.512815;0.646341443061829;0.40968719124794;0.145880579948425;0.100000001490116;21247;2.73000001907349;0.0859311744570732;1;NA;NA
"217";32675;1;1;0;43;55;19;175070;28;0.424385;0.857954561710358;0.668727934360504;0.0377471521496773;0.0819672122597694;28308;2.74000000953674;0.110536821186543;1;NA;NA
"220";34706;1;1;0;21;47;8;245580;34;0.687722;0.99193549156189;0.674515783786774;0.0822869390249252;0.0222222227603197;25800;2.75999999046326;0.164027199149132;1;NA;NA
"223";67578;1;1;0;31;34;13;200210;11;0.255641;0.665048539638519;0.750705540180206;0.032299742102623;0.0568720363080502;30952;2.9300000667572;0.0638257339596748;1;NA;NA
"225";30380;1;1;0;33;38;6;197980;38;0.377487;0.823728799819946;0.667164206504822;0.0162767041474581;0.150943398475647;27711;2.77999997138977;0.143814101815224;1;NA;NA
"227";81564;1;1;0;17;64;19;143280;8;0.477424;0.703966021537781;0.634598433971405;0.0307147074490786;0.0450819656252861;26403;2.89000010490417;0.052907969802618;1;NA;NA
"234";61864;1;1;0;127;177;27;555740;13;0.489848;0.910681426525116;0.930495202541351;0;0.0335365869104862;44563;3.30999994277954;0.079097718000412;1;NA;NA
"240";28961;1;1;0;56;87;18;215340;21;0.513832;0.861111104488373;0.930495202541351;0;0;44563;3.78999996185303;0.0871846526861191;1;NA;NA
"244";20241;1;1;0;5;30;3;340700;27;0.711801;0.883668899536133;0.927120685577393;0;0.0604651160538197;51380;3.11999988555908;0.0975446626543999;1;NA;NA
"248";40517;1;1;0;27;50;12;126730;40;0.45603;0.695652186870575;0.558987736701965;0.0530085973441601;0;18701;2.55999994277954;0.190230250358582;1;NA;NA
"252";86603;1;1;0;23;29;13;162530;7;0.134184;0.833333313465118;0.802745461463928;0.0182307232171297;0;28895;2.63000011444092;0.0627871155738831;1;NA;NA
"261";77087;1;1;0;6;31;3;186190;9;0.353027;0.684523820877075;0.763215243816376;0.0968379452824593;0.288135588169098;26973;2.84999990463257;0.0478904619812965;1;NA;NA
"261.1";77087;1;1;0;6;31;3;186190;9;0.353027;0.684523820877075;0.763215243816376;0.0968379452824593;0.288135588169098;26973;2.84999990463257;0.0478904619812965;1;NA;NA
"265";61583;1;1;0;53;92;34;286510;14;0.714818;0.931937158107758;0.831850111484528;0.018226332962513;0;31875;3.53999996185303;0.0814999416470528;1;NA;NA
"273";81227;1;1;0;62;79;21;411920;8;0.297956;0.777777791023254;0.785343706607819;0.0154028432443738;0;33318;3.8199999332428;0.0701821222901344;1;NA;NA
"279";44803;1;1;0;23;29;10;124950;21;0.344978;0.742474913597107;0.648532271385193;0.00888324901461601;0.140350878238678;23806;2.61999988555908;0.0783893540501595;1;NA;NA
"280";48685;1;1;0;48;75;29;378510;20;0.369015;0.958955228328705;0.801927208900452;0;0;35457;3.44000005722046;0.10355456918478;1;NA;NA
"291";97521;1;1;0;22;29;7;234110;3;0.433574;1;0.941069006919861;0.00843078643083572;0.25;46492;3.5;0.0320491380989552;0;NA;NA
"294";62743;1;1;0;46;189;15;309390;15;0.412198;0.942271888256073;0.894164562225342;0.0329698212444782;0.0129310349002481;49579;2.30999994277954;0.0674623399972916;1;NA;NA
"302";41637;1;1;0;49;84;28;362850;23;2.68918;0.692307710647583;0.591672778129578;0.0557087697088718;0.142857149243355;26356;1.86000001430511;0.0729288533329964;1;NA;NA
"311";24339;1;1;0;53;59;27;125170;48;0.286549;0.677966117858887;0.330349147319794;0.135710179805756;0.191489368677139;14647;3.14000010490417;0.198078989982605;1;NA;NA
"320";2176;1;1;0;43;44;12;166670;37;0.83134;0.730000019073486;0.722044706344604;0.0450733751058578;0.111111111938953;24058;2.77999997138977;0.152076363563538;1;NA;NA
"329";54679;1;1;0;1;40;12;346190;19;0.796998;1;0.894164562225342;0.0329698212444782;0.0799999982118607;49579;2.51999998092651;0.0740192085504532;1;NA;NA
"330";60210;1;1;0;41;66;14;366280;16;0.773883;0.977777779102325;0.831850111484528;0.018226332962513;0.00746268639340997;31875;3.35999989509583;0.0913916900753975;1;NA;NA
"331";58327;1;1;0;45;61;13;339060;17;0.355423;0.915159940719604;0.793103456497192;0.0202883072197437;0.0410958901047707;31328;3.27999997138977;0.0914221033453941;1;NA;NA
"338";78342;1;1;0;23;42;12;330450;9;0.300847;0.936962723731995;0.755598425865173;0.0408454053103924;0.0576923079788685;29392;3.35999989509583;0.0686922296881676;1;NA;NA
"340";101251;1;1;0;39;47;19;213580;2;0.20236;0.800347208976746;0.775980591773987;0.0321910679340363;0.0718157216906548;24818;3.11999988555908;0.0512749217450619;1;NA;NA
"343";76807;1;1;0;17;33;10;272830;9;0.329265;0.931623935699463;0.701378226280212;0.0351195894181728;0;28775;3.54999995231628;0.0684999972581863;1;NA;NA
"350";62732;1;1;0;19;31;8;198560;15;0.536595;0.918103456497192;0.747302174568176;0.0162510499358177;0.0205479450523853;26679;3.1800000667572;0.0800100415945053;1;NA;NA
"353";26587;1;1;0;51;85;39;138000;23;0.361822;0.80715936422348;0.79160088300705;0.0245215315371752;0.0311418678611517;25202;3;0.109134010970592;1;NA;NA
"354";46867;1;1;0;30;63;16;161930;20;0.312984;0.941368103027344;0.810745775699615;0.00770416017621756;0.0660377368330956;33812;2.90000009536743;0.0835661664605141;1;NA;NA
"366";27678;1;1;0;68;121;59;274250;21;0.388606;0.927625775337219;0.775771260261536;0.016571968793869;0.084548108279705;29932;3.29999995231628;0.0963801294565201;1;NA;NA
"368";44450;1;1;0;18;22;9;234080;21;1.1395;0.800000011920929;0.789386391639709;0.0352941192686558;0.0526315793395042;33397;3.16000008583069;0.0860825926065445;1;NA;NA
"379";58637;1;1;0;25;60;10;235630;16;0.462238;0.968911945819855;0.437652826309204;0.0154202003031969;0.015625;23289;3.01999998092651;0.0728242173790932;1;NA;NA
"381";57537;1;1;0;17;37;11;128100;18;0.491572;0.861003875732422;0.52243959903717;0.0867979601025581;0.0898876413702965;19841;2.91000008583069;0.0786471590399742;1;NA;NA
"384";6653;1;1;0;54;37;8;145970;37;0.583859;0.909090936183929;0.681227266788483;0.0159744415432215;0.0588235296308994;30778;2.58999991416931;0.143065169453621;1;NA;NA
"388";17930;1;1;0;74;89;41;210420;27;0.528298;0.852631568908691;0.76514744758606;0.0854609906673431;0.0909090936183929;30785;2.88000011444092;0.116091080009937;1;NA;NA
"390";101164;1;1;0;23;46;12;210740;2;0.344925;0.832764506340027;0.810225307941437;0.047564797103405;0.0760869532823563;26241;3.1800000667572;0.0507892109453678;1;NA;NA
"395";97061;1;1;0;19;31;7;227420;3;0.291432;0.745535731315613;0.624137938022614;0.0562833584845066;0.0694444477558136;22867;3.10999989509583;0.0502228289842606;1;NA;NA
"407";61190;1;1;0;31;50;19;239980;16;0.455889;0.650943398475647;0.829268276691437;0.0183908045291901;0.0680272132158279;33675;2.88000011444092;0.0760066136717796;1;NA;NA
"413";84341;1;1;0;24;47;14;141260;8;0.294782;0.371087938547134;0.53582751750946;0.0302760470658541;0.0245901644229889;22118;2.75;0.0541509240865707;1;NA;NA
"418";20893;1;1;0;21;45;13;377350;51;0.470899;1;0.928941190242767;0.0419445410370827;0.142857149243355;53376;2;0.215204298496246;1;NA;NA
"418.1";20893;1;1;0;21;45;13;377350;51;0.470899;1;0.928941190242767;0.0419445410370827;0.142857149243355;53376;2;0.215204298496246;1;NA;NA
"423";18801;1;1;0;14;26;6;213380;26;0.586607;0.933333337306976;0.873699843883514;0.00873362459242344;0;57785;2.14000010490417;0.0834611356258392;1;NA;NA
"427";40964;1;1;0;33;37;11;134950;27;0.430589;0.486692011356354;0.437233120203018;0.118411555886269;0.180851057171822;16335;2.79999995231628;0.0978710874915123;1;NA;NA
"432";5257;1;1;0;109;65;11;218130;29;0.496824;0.956395328044891;0.80853658914566;0.00159489631187171;0.0399999991059303;30698;3.04999995231628;0.126518681645393;1;NA;NA
"434";65791;1;1;0;33;52;13;217810;13;0.476232;0.946261703968048;0.616265773773193;0.00523168919607997;0.0661156997084618;33984;3.53999996185303;0.0570236705243587;1;NA;NA
"435";25743;1;1;0;23;29;11;116280;42;0.514617;0.91566264629364;0.242587596178055;0.10827375203371;0.322580635547638;16274;2.6800000667572;0.121021784842014;1;NA;NA
"439";67638;1;1;0;19;30;11;133070;12;0.562323;0.64615386724472;0.693655073642731;0.0295055825263262;0.078125;24538;3.04999995231628;0.0620715245604515;1;NA;NA
"443";36891;1;1;0;29;74;17;196490;1;2.42447;0.866906464099884;0.38775509595871;0.0543778799474239;0.0104166669771075;21042;2.90000009536743;0.0324536748230457;0;NA;NA
"444";48434;1;1;0;44;98;11;293880;20;0.343766;0.927625775337219;0.775771260261536;0.016571968793869;0.084548108279705;29932;3.29999995231628;0.0922654196619987;1;NA;NA
"456";71733;1;1;0;8;32;8;227130;11;0.303326;0.75938892364502;0.693655073642731;0.0295055825263262;0.0240963846445084;24538;3.15000009536743;0.0720058456063271;1;NA;NA
"461";29488;1;1;0;14;24;9;238060;21;0.196636;0.87654322385788;0.791621923446655;0.0271062273532152;0;35320;1.87999999523163;0.100601755082607;1;NA;NA
"462";43395;1;1;0;28;33;12;295320;21;0.499019;0.923716008663177;0.917866230010986;0;0.00921658985316753;52233;3.04999995231628;0.0823132544755936;1;NA;NA
"481";66882;1;1;0;78;71;27;570280;12;0.532272;0.918322324752808;0.873977899551392;0.0131200002506375;0.00684931501746178;51134;3.09999990463257;0.072673425078392;1;NA;NA
"496";95841;1;1;0;51;72;22;219620;4;0.86349;0.832487285137177;0.566995739936829;0.00510638300329447;0.0967741906642914;20922;3.1800000667572;0.0435075722634792;1;NA;NA
"499";65677;1;1;0;30;37;11;257580;13;0.270448;0.89334636926651;0.841387867927551;0.0383427701890469;0.0225806459784508;30606;3.29999995231628;0.0824180617928505;1;NA;NA
"503";68100;1;1;0;14;24;7;190770;12;0.531783;0.936170220375061;0.802646100521088;0;0.0406504049897194;28985;3.05999994277954;0.0685131773352623;1;NA;NA
"505";101996;1;1;0;23;36;10;374870;2;0.352284;0.952112674713135;0.762738823890686;0.0177415478974581;0.00877192988991737;31581;3.10999989509583;0.0551633648574352;1;NA;NA
"509";95530;1;1;0;26;46;13;286250;4;0.376287;0.920754730701447;0.817735016345978;0.0128636695444584;0.0307017546147108;32422;3.49000000953674;0.0546081773936749;1;NA;NA
"512";50142;1;1;0;37;105;21;207380;19;0.351524;0.864761888980865;0.741517603397369;0.00111856823787093;0.0500000007450581;26341;2.92000007629395;0.0885149464011192;1;NA;NA
"522";36642;1;1;0;44;54;28;113050;38;0.536067;0.466587126255035;0.578193128108978;0.0708191096782684;0.498644977807999;18495;2.26999998092651;0.0943543240427971;1;NA;NA
"533";34390;1;1;0;28;43;8;140710;34;0.460508;0.898944199085236;0.620897531509399;0.0185758508741856;0.164556965231895;25455;2.79999995231628;0.117772802710533;1;NA;NA
"536";35041;1;1;0;30;60;8;362670;24;3.18461;1;0.616265773773193;0.00523168919607997;0.117647059261799;33984;2.94000005722046;0.064079612493515;1;NA;NA
"543";26483;1;1;0;27;28;9;136870;22;0.359317;0.523726582527161;0.608927726745605;0.0711233243346214;0.0534629411995411;25249;2.78999996185303;0.0921910852193832;1;NA;NA
"544";83960;1;1;0;15;25;6;200430;8;0.46325;0.79347825050354;0.611111104488373;0.0723684206604958;0.0645161271095276;22851;2.97000002861023;0.0593478828668594;1;NA;NA
"545";90558;1;1;0;27;57;17;159860;6;0.409555;0.875;0.263245046138763;0.118568234145641;0.28571429848671;18157;1.71000003814697;0.0343791432678699;1;NA;NA
"555";25521;1;1;0;23;60;11;103820;57;0.477694;0.926829278469086;0.51441752910614;0.130067571997643;0.176470592617989;20195;2.41000008583069;0.267212808132172;1;NA;NA
"559";10131;1;1;0;40;60;17;207310;23;0.531215;0.892508149147034;0.819265127182007;0;0.0865384638309479;35038;2.95000004768372;0.0894332230091095;1;NA;NA
"564";94626;1;1;0;57;47;22;292250;4;0.380032;0.655425190925598;0.718206167221069;0.0733772367238998;0.392086327075958;37000;2.45000004768372;0.0297781601548195;0;NA;NA
"579";66645;1;1;0;41;83;4;780630;13;0.946931;0.851495027542114;0.878430426120758;0.0560905560851097;0.325291842222214;46796;2.33999991416931;0.0593987889587879;1;NA;NA
"587";88123;1;1;0;32;49;13;170170;7;0.248318;0.833333313465118;0.802745461463928;0.0182307232171297;0;28895;2.63000011444092;0.0618273541331291;1;NA;NA
"592";94456;1;1;0;61;72;14;505590;3;0.369496;1;0.637935936450958;0.0927236452698708;0.0666666701436043;33616;2.86999988555908;0.055663775652647;1;NA;NA
"595";15830;1;1;0;19;32;12;151660;29;0.478514;0.934426248073578;0.780891716480255;0.0279424209147692;0.095238097012043;28821;2.90000009536743;0.117594502866268;1;NA;NA
"606";5058;1;1;0;32;46;11;219690;23;0.351524;0.876923084259033;0.775771260261536;0.016571968793869;0;29932;3.42000007629395;0.110378384590149;1;NA;NA
"615";92767;1;1;0;41;32;18;212110;5;0.326019;0.77558571100235;0.716559112071991;0.0788482204079628;0.98514848947525;26360;2.00999999046326;0.0148888798430562;0;NA;NA
"617";19712;1;1;0;50;111;20;734960;38;0.917711;0.954761922359467;0.965661644935608;0.00973236002027988;0.0258064512163401;59833;2.71000003814697;0.176370456814766;1;NA;NA
"619";59031;1;1;0;40;55;19;677640;17;0.545734;0.946488320827484;0.93148148059845;0.0242890994995832;0.00591715984046459;48758;3.53999996185303;0.103709883987904;1;NA;NA
"631";17154;1;1;0;52;83;42;261560;35;0.598433;0.909090936183929;0.851817786693573;0.0198309496045113;0.0337078645825386;40984;2.59999990463257;0.146490171551704;1;NA;NA
"637";39800;1;1;0;9;26;5;115090;45;0.66322;0.427350431680679;0.40968719124794;0.145880579948425;0.0222222227603197;21247;2.59999990463257;0.199886232614517;1;NA;NA
"651";74051;1;1;0;15;47;21;155850;10;0.162265;0.745803356170654;0.693655073642731;0.0295055825263262;0.0397351011633873;24538;2.75999999046326;0.065560556948185;1;NA;NA
"652";37283;1;1;0;13;84;8;186470;49;2.87726;0.739130437374115;0.566995739936829;0.00510638300329447;0.0555555559694767;20922;2.55999994277954;0.176484122872353;1;NA;NA
"680";22970;1;1;0;23;33;4;190000;24;0.333044;0.222222223877907;0.561825752258301;0.0336245708167553;0;20880;3.85999989509583;0.107651554048061;1;NA;NA
"682";86074;1;1;0;28;49;16;161480;8;0.308447;0.371087938547134;0.53582751750946;0.0302760470658541;0.0245901644229889;22118;2.75;0.0549763590097427;1;NA;NA
"686";10254;1;1;0;42;81;12;314000;53;1.93795;0.743478238582611;0.629988610744476;0.0384290553629398;0.0379746817052364;29561;2.91000008583069;0.235911250114441;1;NA;NA
"689";18039;1;1;0;51;56;24;222880;41;0.746094;0.816780805587769;0.780891716480255;0.0279424209147692;0.0717703327536583;28821;2.78999996185303;0.184977665543556;1;NA;NA
"701";3526;1;1;0;36;55;17;349130;27;0.49294;1;0.897825002670288;0.0141917616128922;0;51111;2.5;0.110110729932785;1;NA;NA
"702";68792;1;1;0;17;28;10;243910;13;0.707196;0.95973151922226;0.817735016345978;0.0128636695444584;0.036363635212183;32422;3.60999989509583;0.0710675492882729;1;NA;NA
"703";101932;1;1;0;8;26;4;258480;2;0.14986;1;0.716559112071991;0.0788482204079628;0.545454561710358;26360;2.64000010490417;0.0269477795809507;0;NA;NA
"721";54556;1;1;0;34;72;12;157280;18;0.395802;0.643823266029358;0.673006594181061;0.0538224950432777;0.0680628269910812;22247;2.90000009536743;0.0845454633235931;1;NA;NA
"726";60908;1;1;0;26;28;4;150650;16;0.285997;0.523726582527161;0.608927726745605;0.0711233243346214;0.0534629411995411;25249;2.78999996185303;0.0751000121235847;1;NA;NA
"730";67189;1;1;0;72;86;18;253150;13;0.345106;0.909090936183929;0.829268276691437;0.0183908045291901;0;33675;3.44000005722046;0.0768541544675827;1;NA;NA
"741";2881;1;1;0;40;103;33;425640;34;0.448847;1;0.894164562225342;0.0329698212444782;0;49579;3.02999997138977;0.154541343450546;1;NA;NA
"747";94768;1;1;0;34;56;73;242390;4;0.160727;0.77558571100235;0.716559112071991;0.0788482204079628;0.98514848947525;26360;2.00999999046326;0.0155314933508635;0;NA;NA
"765";43870;1;1;0;40;65;21;146080;21;0.65268;0.893518507480621;0.648532271385193;0.00888324901461601;0.0294117648154497;23806;3.1800000667572;0.0898661762475967;1;NA;NA
"766";82936;1;1;0;29;46;15;269990;8;0.511362;0.595706641674042;0.591672778129578;0.0557087697088718;0.077294684946537;26356;2.70000004768372;0.0552209429442883;1;NA;NA
"767";78175;1;1;0;15;25;4;209940;9;0.200222;0.771260976791382;0.668727934360504;0.0377471521496773;0.0245901644229889;28308;2.79999995231628;0.0623295679688454;1;NA;NA
"774";5531;1;1;0;15;38;7;151570;35;0.611594;1;0.819265127182007;0;0.100000001490116;35038;2.86999988555908;0.129242673516273;1;NA;NA
"775";96603;1;1;0;42;56;21;274690;3;0.475266;0.849462389945984;0.51471471786499;0.0283505152910948;0.142857149243355;19843;2.66000008583069;0.0434973612427711;1;NA;NA
"785";84985;1;1;0;22;44;9;171010;8;0.368305;0.257142871618271;0.462885737419128;0.0754422470927238;0.0399999991059303;21891;2.79999995231628;0.0531222894787788;1;NA;NA
"786";45809;1;1;0;27;37;15;353680;20;0.421698;0.876146793365479;0.75180971622467;0.0308771934360266;0.045112781226635;33831;3.27999997138977;0.0968624502420425;1;NA;NA
"787";81529;1;1;0;128;186;50;366550;8;0.32381;0.936962723731995;0.755598425865173;0.0408454053103924;0.0576923079788685;29392;3.35999989509583;0.0663443356752396;1;NA;NA
"795";4937;1;1;0;64;96;26;155840;32;0.680766;0.85472971200943;0.785343706607819;0.0154028432443738;0.0849056616425514;33318;2.78999996185303;0.118274286389351;1;NA;NA
"799";66009;1;1;0;17;24;11;204510;13;0.250716;0.814432978630066;0.79160088300705;0.0245215315371752;0.0359281450510025;25202;2.90000009536743;0.0804244354367256;1;NA;NA
"803";13481;1;1;0;72;110;7;149340;27;0.350234;0.866666674613953;0.745799839496613;0.027608796954155;0.0357142873108387;30102;2.6800000667572;0.111009433865547;1;NA;NA
"817";80296;1;1;0;42;72;25;356880;8;0.787969;0.789473712444305;0.802745461463928;0.0182307232171297;0;28895;3.79999995231628;0.0693367496132851;1;NA;NA
"818";74703;1;1;0;50;72;28;303030;10;1.81001;0.5;0.591672778129578;0.0557087697088718;0;26356;2.8199999332428;0.0575796365737915;1;NA;NA
"830";18230;1;1;0;17;34;9;286540;36;0.607386;0.929292917251587;0.897825002670288;0.0141917616128922;0.0588235296308994;51111;2.91000008583069;0.131521791219711;1;NA;NA
"831";26781;1;1;0;50;79;17;279200;22;0.349393;0.952991425991058;0.855911314487457;0.0158963073045015;0.0277777779847383;31669;3.25;0.110279612243176;1;NA;NA
"840";76268;1;1;0;20;30;12;238490;9;0.354765;0.8125;0.847431242465973;0.0171089377254248;0.0341880358755589;33003;3.00999999046326;0.0642916336655617;1;NA;NA
"860";88836;1;1;0;21;26;8;142580;7;0.147046;0.745803356170654;0.693655073642731;0.0295055825263262;0.0397351011633873;24538;2.75999999046326;0.0579180978238583;1;NA;NA
"861";101456;1;1;0;20;49;12;221940;2;0.276936;0.57681941986084;0.561825752258301;0.0336245708167553;0.409090906381607;20880;2.80999994277954;0.0280285235494375;0;NA;NA
"864";48024;1;1;0;41;92;17;263990;19;0.343489;0.737704932689667;0.841387867927551;0.0383427701890469;0;30606;2.90000009536743;0.102659210562706;1;NA;NA
"868";77601;1;1;0;71;127;44;236440;9;0.307606;0.845878124237061;0.802745461463928;0.0182307232171297;0.0107526881620288;28895;3;0.0684114769101143;1;NA;NA
"875";23167;1;1;0;40;77;26;182540;45;0.307824;0.657534241676331;0.465512663125992;0.16704435646534;0.15384615957737;17466;2.80999994277954;0.208688050508499;1;NA;NA
"876";67614;1;1;0;17;30;4;165840;13;0.132711;0.626168251037598;0.775980591773987;0.0321910679340363;0.0666666701436043;24818;2.84999990463257;0.0745625868439674;1;NA;NA
"880";86742;1;1;0;34;47;20;347670;7;0.496102;0.952112674713135;0.762738823890686;0.0177415478974581;0.00877192988991737;31581;3.10999989509583;0.0642901435494423;1;NA;NA
"885";43536;1;1;0;46;120;34;417840;21;0.460958;0.869706869125366;0.892274975776672;0.0150659130886197;0.0309278350323439;47783;3.16000008583069;0.0925143733620644;1;NA;NA
"886";64223;1;1;0;66;63;10;301320;14;0.41378;0.917478203773499;0.802646100521088;0;0.0105448151007295;28985;3.4300000667572;0.083915539085865;1;NA;NA
